NTFC_DE,index,SNHO_NO,JSH_NO,BUS_NO,PK,RN,SIG_CD_PK,RDS_MAN_NO_PK,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,RDS_DPN_SE,SPD_LMT,SOIL_INCLN,SOIL_INCL_,CAR_PER_RD,DNGR_RD,dan_lvl
20100610,31880,0,0,0,112904408,보국문로32가길,11290,4408,4121169,3,235,4,0,30,15-30%,4,0.18311003,0,0.8
20100610,31894,2,1,2,112905021,동소문로42길,11290,5021,4121121,6,195,4,0,30,0-2%,1,0.36622006,0,0.6
20100610,31895,0,0,0,112905022,보국문로29나길,11290,5022,4121160,2,56,4,1,30,15-30%,4,0.122073353,0,0.8
20100610,31896,4,1,1,112905023,화랑로17길,11290,5023,4121748,3,202,4,0,30,15-30%,4,0.18311003,0,0
20100610,31897,0,0,0,112902642,성북로5길,11290,2642,4121352,2,30,4,1,30,0-2%,1,0.122073353,0,0.6
20100610,31898,0,1,0,112905024,화랑로17길,11290,5024,4121748,2,56,4,1,30,15-30%,4,0.122073353,0,0
20100610,31899,0,0,0,112905025,화랑로17길,11290,5025,4121748,2,26,4,2,30,2-7%,2,0.122073353,0,0
20100610,31900,0,1,0,112905026,화랑로17길,11290,5026,4121748,2,64,4,1,30,2-7%,2,0.122073353,0,0
20100610,31901,0,1,0,112905027,화랑로17길,11290,5027,4121748,3,69,4,1,30,15-30%,4,0.18311003,0,0
20100610,31902,3,0,0,112904285,장월로38가길,11290,4285,4121534,5,47,4,0,30,15-30%,4,0.305183383,0,0
20100610,31903,0,0,0,112904707,종암로19다길,11290,4707,4121662,5,21,4,1,30,15-30%,4,0.305183383,0,0.2
20100610,31904,0,0,0,112904709,종암로19길,11290,4709,4121660,4,9,4,2,30,2-7%,2,0.244146706,0,0.2
20100610,31905,0,0,2,112904710,종암로19길,11290,4710,4121660,5,56,4,1,30,2-7%,2,0.305183383,0,0.2
20100610,31906,0,0,0,112904711,종암로19가길,11290,4711,4121659,6,288,4,0,30,2-7%,2,0.36622006,0,0.2
20100610,31907,0,0,0,112901467,동소문로42길,11290,1467,4121121,4,9,4,2,30,2-7%,2,0.244146706,0,0.4
20100610,31908,0,1,1,112901985,삼선교로22길,11290,1985,4121259,2,67,4,1,30,7-15%,3,0.122073353,0,0.8
20100610,31909,0,0,0,112901468,정릉로8가길,11290,1468,4121641,4,13,4,2,30,0-2%,1,0.244146706,0,0.8
20100610,31910,0,0,0,112901469,동소문로6길,11290,1469,4121135,3,63,4,1,30,2-7%,2,0.18311003,0,0.8
20100610,31911,0,0,0,1129082,보문로21길,11290,82,4121200,3,46,4,1,30,7-15%,3,0.18311003,0,0
20100422,31912,0,0,0,112901477,보국문로,11290,1477,3107004,2,74,3,1,50,2-7%,2,0.122073353,0,0.8
20100422,31913,0,2,0,112903981,정릉로,11290,3981,3107014,2,79,3,1,50,15-30%,4,0.122073353,0,0.8
20100610,31914,0,0,0,112903989,보국문로16가길,11290,3989,4121143,3,84,4,1,30,15-30%,4,0.18311003,0,0.8
20100610,31915,0,0,0,112902660,화랑로32나길,11290,2660,4121774,2,107,4,0,30,7-15%,3,0.122073353,0,0
20100610,31916,0,0,0,112904723,동소문로41길,11290,4723,4121119,5,43,4,1,30,15-30%,4,0.305183383,0,0.8
20100610,31917,1,0,0,112901499,정릉로16길,11290,1499,4121604,3,144,4,0,30,2-7%,2,0.18311003,0,0.8
20100610,31935,0,0,0,112901190,보문로13다길,11290,1190,4121189,4,15,4,2,30,2-7%,2,0.244146706,0,0
20100610,31936,0,0,0,112901191,솔샘로6마길,11290,1191,4121389,5,120,4,0,30,0-2%,1,0.305183383,0,0.8
20100610,31937,0,0,0,112905040,보국문로12길,11290,5040,4121141,2,33,4,1,30,15-30%,4,0.122073353,0,0.8
20100610,31938,0,0,0,1129084,종암로19다길,11290,84,4121662,3,27,4,1,30,2-7%,2,0.18311003,0,0.2
20100610,31939,0,0,0,1129085,보국문로29가길,11290,85,4121158,2,145,4,1,30,2-7%,2,0.122073353,0,1
20100422,31940,0,0,0,112904724,동소문로,11290,4724,3107003,4,13,3,2,50,15-30%,4,0.244146706,0,0.8
20100610,31941,3,1,1,112904725,삼양로8길,11290,4725,4121282,6,60,4,0,30,15-30%,4,0.36622006,0,0.8
20100603,31942,0,0,0,11200391,무학로4길,11200,391,4109251,6,32,4,1,30,0-2%,1,0.378236317,0,0
20100610,31943,0,0,0,11290383,종암로19나길,11290,383,4121661,5,11,4,1,30,0-2%,1,0.305183383,0,0.2
20100610,31944,2,0,2,112903753,성북로,11290,3753,3107008,5,45,3,1,50,15-30%,4,0.305183383,0,0.6
20100610,31945,1,0,0,112903740,삼선교로,11290,3740,3107005,5,16,3,1,50,2-7%,2,0.305183383,0,0.6
20100610,31946,2,0,0,112903742,삼선교로,11290,3742,3107005,3,52,3,1,50,2-7%,2,0.18311003,0,0.4
20100610,31947,0,0,1,112903743,성북로,11290,3743,3107008,2,1945,3,1,50,2-7%,2,0.122073353,0,0.6
20100610,31948,0,1,0,112903744,성북로,11290,3744,3107008,2,27,3,2,50,2-7%,2,0.122073353,0,0.6
20100603,31949,2,2,1,11200652,고산자로8라길,11200,652,4109026,4,207,4,0,30,2-7%,2,0.252157545,0,0
20100603,31950,0,1,0,11200910,왕십리로19나길,11200,910,4109429,4,189,4,0,30,2-7%,2,0.252157545,0,0
20100603,31951,0,0,0,112001219,청계천로10길,11200,1219,4109524,8,17,4,1,30,2-7%,2,0.504315089,0,0
20100603,31952,0,0,0,112002230,고산자로8나길,11200,2230,4109024,5,11,4,2,30,2-7%,2,0.315196931,0,0
20100701,31953,0,0,0,11200731,성수이로5길,11200,731,4109352,2,35,4,2,30,15-30%,4,0.126078772,0,0.2
20100603,31954,0,0,0,112001235,고산자로2길,11200,1235,4109015,8,32,4,1,30,15-30%,4,0.504315089,0,0
20100603,31955,1,0,0,112001446,연무장11길,11200,1446,4109400,7,243,4,0,30,7-15%,3,0.441275703,0,0
20100603,31956,0,0,0,112001747,고산자로8나길,11200,1747,4109024,5,60,4,1,30,2-7%,2,0.315196931,0,0
20100610,31957,2,0,0,11290102,동소문로15길,11290,102,4121089,9,615,4,0,30,30-60%,5,0.549330089,0,0.6
20100610,31958,1,0,5,112904715,종암로21가길,11290,4715,4121664,9,216,4,0,30,2-7%,2,0.549330089,0,0
20100610,31959,0,0,2,112904716,종암로19길,11290,4716,4121660,3,81,4,1,30,2-7%,2,0.18311003,0,0.2
20100610,31960,0,0,0,112904717,종암로21길,11290,4717,4121665,5,100,4,1,30,2-7%,2,0.305183383,0,0.2
20100610,31961,0,0,0,112904718,종암로25길,11290,4718,4121670,6,159,4,1,30,15-30%,4,0.36622006,0,0.2
20100610,31962,0,0,1,112904719,종암로27길,11290,4719,4121671,4,79,4,1,30,2-7%,2,0.244146706,0,0.2
20100610,31970,1,0,2,112905041,보국문로12길,11290,5041,4121141,5,274,4,0,30,15-30%,4,0.305183383,0,0.8
20100610,31971,0,0,0,112905042,보문로13나길,11290,5042,4121188,5,23,4,1,30,0-2%,1,0.305183383,0,0
20100610,31972,0,0,1,112903278,종암로19길,11290,3278,4121660,5,17,4,1,30,15-30%,4,0.305183383,0,0
20181224,31973,0,0,0,112902667,고려대로7가길,11290,2667,4856589,2,388,4,1,30,2-7%,2,0.122073353,0,0.4
20181224,31974,0,0,0,112902669,고려대로13길,11290,2669,4856598,3,306,4,2,30,2-7%,2,0.18311003,0,0.6
20100610,31975,0,0,0,112902133,성북로8다길,11290,2133,4121359,3,19,4,1,30,2-7%,2,0.18311003,0,0.8
20100610,31976,0,0,0,1129095,보국문로29길,11290,95,4121159,4,27,4,2,30,2-7%,2,0.244146706,0,0.8
20100610,31977,2,0,2,112902670,보문로26길,11290,2670,4121204,2,121,4,1,30,2-7%,2,0.122073353,0,0.6
20100610,31978,2,0,2,1129096,보국문로11길,11290,96,4121140,5,35,4,1,30,7-15%,3,0.305183383,0,0.8
20100610,31979,0,0,0,112902135,성북로8다길,11290,2135,4121359,2,75,4,1,30,7-15%,3,0.122073353,0,1
20100610,31980,0,1,1,112905028,화랑로17길,11290,5028,4121748,4,77,4,1,30,15-30%,4,0.244146706,0,0
20100610,31981,0,0,0,112902666,화랑로5가길,11290,2666,4121789,5,10,4,1,30,7-15%,3,0.305183383,0,0.6
20100610,31982,0,0,0,112901480,장위로13길,11290,1480,4121552,3,31,4,1,30,0-2%,1,0.18311003,0,0
20100610,31983,0,0,0,112902116,성북로8길,11290,2116,4121357,3,62,4,1,30,15-30%,4,0.18311003,0,0.8
20100610,31984,0,0,0,112902117,성북로8길,11290,2117,4121357,2,21,4,1,30,2-7%,2,0.122073353,0,0.8
20100610,31985,0,0,0,112902119,성북로6길,11290,2119,4121354,2,40,4,1,30,15-30%,4,0.122073353,0,0.8
20100610,31986,0,0,0,112902121,성북로6길,11290,2121,4121354,5,29,4,1,30,0-2%,1,0.305183383,0,0.8
20100610,31987,0,0,0,112902122,성북로6가길,11290,2122,4121353,5,39,4,1,30,7-15%,3,0.305183383,0,0.8
20100610,31988,2,0,0,112902124,성북로8가길,11290,2124,4121356,2,153,4,0,30,2-7%,2,0.122073353,0,0.8
20100422,31989,1,1,0,1129086,동소문로,11290,86,3107003,4,22,3,2,50,15-30%,4,0.244146706,0,0.6
20100610,31990,0,0,0,112902125,성북로8가길,11290,2125,4121356,5,17,4,1,30,2-7%,2,0.305183383,0,0.8
20100610,31991,0,0,0,112902126,성북로8가길,11290,2126,4121356,5,36,4,1,30,0-2%,1,0.305183383,0,0.8
20110331,31992,1,0,1,1120080,마조로9길,11200,80,4109209,7,192,4,0,30,7-15%,3,0.441275703,0,0.6
20100603,31993,2,0,0,11200438,무수막10길,11200,438,4109230,3,41,4,1,30,15-30%,4,0.189118158,0,0.8
20100603,31994,0,0,0,11200471,동일로55다길,11200,471,4109119,3,21,4,1,30,0-2%,1,0.189118158,0,0
20100603,31995,0,0,0,112002181,연무장길,11200,2181,4109413,10,93,4,1,30,7-15%,3,0.630393862,0,0
20100603,31996,0,0,0,112001671,용답15길,11200,1671,4109460,2,25,4,2,30,7-15%,3,0.126078772,0,0
20100603,31997,0,0,0,112001293,연무장길,11200,1293,4109413,10,19,4,1,30,2-7%,2,0.630393862,0,0
20100603,31998,0,0,0,112001522,아차산로15길,11200,1522,4109390,8,136,4,1,30,7-15%,3,0.504315089,0,0
20100603,31999,0,0,0,112001539,금호산2길,11200,1539,4109069,6,15,4,1,30,15-30%,4,0.378236317,0,0
20100603,32000,0,0,0,112001820,무수막18길,11200,1820,4109234,6,29,4,1,30,2-7%,2,0.378236317,0,0.8
20100603,32001,11,2,0,112001846,고산자로10길,11200,1846,4109004,15,301,4,0,30,0-2%,1,0.945590792,0,0.2
20100603,32002,0,0,2,112004,금호산6길,11200,4,4109072,4,29,4,1,30,0-2%,1,0.252157545,0,0.6
20100603,32003,0,0,0,112001362,뚝섬로3나길,11200,1362,4109160,8,14,4,1,30,0-2%,1,0.504315089,0,0
20100603,32004,0,0,0,11200742,고산자로18길,11200,742,4109009,6,40,4,1,30,15-30%,4,0.378236317,0,0.2
20100422,32005,0,0,2,11200109,왕십리로,11200,109,3005011,3,3900,3,1,50,0-2%,1,0.189118158,0,0.2
20100603,32006,0,0,0,112001073,무수막5길,11200,1073,4109238,3,34,4,1,30,2-7%,2,0.189118158,0,0.4
20100603,32007,0,0,0,112001316,마장로46길,11200,1316,4109191,10,73,4,1,30,15-30%,4,0.630393862,0,0
20100701,32008,2,0,0,11200794,성수일로3길,11200,794,4109363,4,72,4,1,30,2-7%,2,0.252157545,0,0
20100603,32009,0,0,0,112001561,고산자로17길,11200,1561,4109008,5,10,4,1,30,7-15%,3,0.315196931,0,0
20100610,32010,0,0,0,1129066,화랑로32길,11290,66,4121773,3,60,4,1,30,7-15%,3,0.18311003,0,0
20100610,32017,0,0,0,112902672,보문로26길,11290,2672,4121204,2,42,4,1,30,15-30%,4,0.122073353,0,0.2
20100610,32018,0,0,0,112902136,성북로8다길,11290,2136,4121359,2,21,4,1,30,7-15%,3,0.122073353,0,1
20100610,32019,0,0,0,112902137,성북로8다길,11290,2137,4121359,4,178,4,1,30,2-7%,2,0.244146706,0,1
20100610,32020,0,0,0,112901207,보국문로8가길,11290,1207,4121181,2,64,4,1,30,7-15%,3,0.122073353,0,1
20100603,32021,1,1,8,11200278,장터1가길,11200,278,4109513,4,266,4,0,30,0-2%,1,0.252157545,0,0.6
20100603,32022,0,0,0,112001662,금호산2가길,11200,1662,4109068,3,16,4,2,30,2-7%,2,0.189118158,0,0.2
20100603,32023,0,0,0,1120042,청계천로10나길,11200,42,4109525,8,40,4,1,30,15-30%,4,0.504315089,0,0
20100603,32024,0,0,0,11200776,무학로2나길,11200,776,4109249,4,28,4,1,30,15-30%,4,0.252157545,0,0
20100610,32025,0,1,0,112902123,성북로6가길,11290,2123,4121353,2,181,4,0,30,2-7%,2,0.122073353,0,0.8
20100610,32026,17,2,3,112903993,삼양로13길,11290,3993,4121275,22,333,4,0,30,0-2%,1,1.342806885,0,0.8
20100610,32028,3,1,1,11290477,동소문로43길,11290,477,4121125,7,374,4,0,30,0-2%,1,0.427256736,0,0.6
20100610,32031,0,0,0,112901486,보문로30가길,11290,1486,4121211,3,94,4,1,30,7-15%,3,0.18311003,0,0.4
20100610,32033,0,0,0,112901487,삼선교로4마길,11290,1487,4121270,5,13,4,1,30,0-2%,1,0.305183383,0,0
20100610,32035,0,0,0,112901488,돌곶이로23길,11290,1488,4121045,2,30,4,1,30,0-2%,1,0.122073353,0,0
20100610,32037,0,0,0,112901489,화랑로37길,11290,1489,4121781,3,60,4,1,30,2-7%,2,0.18311003,0,0.4
20100603,32039,0,0,0,112001563,사근동11길,11200,1563,4109284,5,25,4,2,30,15-30%,4,0.315196931,0,0.6
20100603,32040,0,0,0,112002255,왕십리로13길,11200,2255,4109418,6,62,4,1,30,15-30%,4,0.378236317,0,0
20100603,32041,0,0,0,112001247,사근동12길,11200,1247,4109287,3,32,4,1,30,30-60%,5,0.189118158,0,0.6
20100701,32042,2,0,0,11200772,둘레3길,11200,772,4109140,6,27,4,1,30,2-7%,2,0.378236317,0,0.2
20100603,32043,0,0,0,11200733,왕십리로26길,11200,733,4109441,6,25,4,1,30,2-7%,2,0.378236317,0,0
20100701,32044,0,0,0,11200943,상원길,11200,943,4109317,10,34,4,1,30,2-7%,2,0.630393862,0,0
20100422,32045,2,0,2,112001479,독서당로,11200,1479,3005014,4,4400,3,1,50,2-7%,2,0.252157545,20304,0.2
20100603,32046,0,0,0,112001759,금호산4길,11200,1759,4109071,6,216,4,0,30,0-2%,1,0.378236317,0,0.6
20100603,32047,0,0,0,11200495,한림말길,11200,495,4109534,12,34,4,2,30,15-30%,4,0.756472634,0,0.8
20100701,32048,0,0,0,11200773,성수일로10길,11200,773,4109358,8,26,4,1,30,2-7%,2,0.504315089,0,0
20100603,32049,0,0,0,11200511,마장로40길,11200,511,4109549,6,20,4,1,30,0-2%,1,0.378236317,0,0.4
20100603,32067,2,0,2,112002270,마장로46길,11200,2270,4109191,10,302,4,0,30,0-2%,1,0.630393862,0,0.4
20100603,32068,0,0,0,112002161,무학로14길,11200,2161,4109246,7,14,4,1,30,0-2%,1,0.441275703,0,0
20100603,32069,0,0,0,11200995,용답13길,11200,995,4109458,5,105,4,0,30,2-7%,2,0.315196931,0,0
20100603,32070,2,2,0,112001498,사근동11길,11200,1498,4109284,5,581,4,0,30,7-15%,3,0.315196931,0,0.6
20100603,32071,3,0,0,112001771,연무장17길,11200,1771,4109403,8,242,4,0,30,2-7%,2,0.504315089,0,0
20100701,32072,1,0,0,112001987,성수일로3길,11200,1987,4109363,4,51,4,1,30,0-2%,1,0.252157545,0,0
20100603,32073,0,0,0,11200671,성덕정7길,11200,671,4109337,3,14,4,1,30,2-7%,2,0.189118158,0,0.2
20100603,32074,0,0,0,112002010,행당로17길,11200,2010,4109538,10,100,4,1,30,0-2%,1,0.630393862,0,0.4
20100603,32075,0,0,0,112002190,왕십리로19나길,11200,2190,4109429,5,42,4,1,30,2-7%,2,0.315196931,0,0
20100610,32076,0,0,0,1129058,장월로10길,11290,58,4121506,4,98,4,1,30,0-2%,1,0.244146706,0,0
20100610,32077,0,0,0,112901481,돌곶이로23가길,11290,1481,4121044,3,464,4,0,30,0-2%,1,0.18311003,0,0
20100422,32078,77,6,32,1120069,뚝섬로,11200,69,3103010,20,6750,3,0,50,7-15%,3,1.260787723,0,1
20100603,32079,0,0,0,11200946,무학봉길,11200,946,4109280,7,12,4,2,30,2-7%,2,0.441275703,0,0.2
20100603,32080,0,0,0,11200416,금호산9가길,11200,416,4109074,4,32,4,2,30,7-15%,3,0.252157545,0,0.8
20100701,32081,0,0,0,11200981,둘레11길,11200,981,4109129,6,280,4,0,30,0-2%,1,0.378236317,0,0.4
20100610,32082,4,0,0,11290476,오패산로13길,11290,476,4121434,7,194,4,0,30,2-7%,2,0.427256736,0,0
20100610,32083,1,1,1,112903043,솔샘로15가길,11290,3043,4121366,3,463,4,0,30,0-2%,1,0.18311003,0,0.8
20100610,32084,0,0,0,112903044,보문로17길,11290,3044,4121196,5,14,4,1,30,0-2%,1,0.305183383,0,0
20100610,32098,0,0,0,112903039,솔샘로15가길,11290,3039,4121366,5,76,4,1,30,0-2%,1,0.305183383,0,0.8
20100610,32099,0,0,0,112903040,솔샘로15가길,11290,3040,4121366,5,14,4,1,30,2-7%,2,0.305183383,0,0.6
20100610,32100,0,0,0,1129060,보문로13다길,11290,60,4121189,4,89,4,1,30,2-7%,2,0.244146706,0,0
20100610,32101,0,0,0,112903041,솔샘로15가길,11290,3041,4121366,5,35,4,1,30,2-7%,2,0.305183383,0,0.8
20100520,32102,0,0,2,1129061,화랑로,11290,61,3005046,6,8600,3,1,50,7-15%,3,0.36622006,20313,0
20100610,32103,0,0,0,112903042,솔샘로15가길,11290,3042,4121366,2,35,4,1,30,7-15%,3,0.122073353,0,0.8
20100610,32104,0,0,0,112901462,선잠로3가길,11290,1462,4121306,5,41,4,1,30,2-7%,2,0.305183383,0,0.6
20100610,32105,0,0,0,11290458,장월로2길,11290,458,4121526,2,35,4,1,30,7-15%,3,0.122073353,0,0
20100422,32106,0,0,0,11290459,정릉로,11290,459,3107014,3,103,3,2,50,15-30%,4,0.18311003,0,0
20100520,32107,0,0,0,112903734,돌곶이로,11290,3734,3107002,2,21,3,1,50,2-7%,2,0.122073353,0,0
20100610,32108,15,2,0,112903992,길음로15길,11290,3992,4121003,19,332,4,0,30,0-2%,1,1.159696856,0,0.8
20100610,32109,0,0,0,112901491,성북로23마길,11290,1491,4121338,2,22,4,1,30,7-15%,3,0.122073353,0,1
20100701,32113,0,0,0,112001941,성수일로4길,11200,1941,4109365,3,32,4,1,30,기타,0,0.189118158,0,0
20100701,32114,3,0,1,112001954,성수일로8길,11200,1954,4109367,8,633,4,0,30,30-60%,5,0.504315089,0,0
20100603,32115,1,0,0,11200239,장터5길,11200,239,4109518,4,11,4,2,30,7-15%,3,0.252157545,0,0.2
20100603,32116,0,0,0,112001966,마장로35다길,11200,1966,4109182,8,15,4,1,30,0-2%,1,0.504315089,0,0
20100610,32117,0,0,0,112903045,보문로17길,11290,3045,4121196,2,41,4,1,30,15-30%,4,0.122073353,0,0
20100610,32118,0,0,0,112903046,보문로17길,11290,3046,4121196,2,47,4,1,30,0-2%,1,0.122073353,0,0
20100610,32119,0,0,0,112903047,보문로17길,11290,3047,4121196,2,15,4,1,30,15-30%,4,0.122073353,0,0
20100610,32120,0,0,0,112903048,보문로17길,11290,3048,4121196,5,14,4,1,30,0-2%,1,0.305183383,0,0
20100610,32121,0,0,0,112902934,서경로,11290,2934,3107006,4,4,3,2,50,2-7%,2,0.244146706,0,1
20100520,32150,0,0,0,112903735,돌곶이로,11290,3735,3107002,5,23,3,1,50,15-30%,4,0.305183383,0,0
20181224,32151,0,0,0,112901195,고려대로17가길,11290,1195,4856601,5,406,4,1,30,2-7%,2,0.305183383,0,0.8
20100610,32152,0,0,2,112901197,도봉로3길,11290,1197,4121026,3,157,4,0,30,2-7%,2,0.18311003,0,0.4
20100610,32155,0,1,1,112901482,장월로,11290,1482,3107012,3,108,3,1,50,0-2%,1,0.18311003,0,0
20100610,32157,0,0,0,112901483,장위로20길,11290,1483,4121557,3,12,4,1,30,7-15%,3,0.18311003,0,0
20100610,32159,0,0,0,112901485,한천로96길,11290,1485,4121734,2,37,4,1,30,2-7%,2,0.122073353,0,0
20100603,32160,0,0,0,112002066,송정18가길,11200,2066,4109378,2,18,4,1,30,2-7%,2,0.126078772,0,0
20100603,32161,0,0,0,112002414,뚝섬로17가길,11200,2414,4109153,9,302,4,0,30,15-30%,4,0.567354475,0,0
20100701,32162,0,0,0,112001031,상원10다길,11200,1031,4109308,6,251,4,0,30,7-15%,3,0.378236317,0,0
20100603,32163,0,0,2,112001211,금호산2길,11200,1211,4109069,6,551,4,0,30,7-15%,3,0.378236317,0,0.4
20100603,32164,0,0,0,1120066,성덕정11길,11200,66,4109324,4,53,4,1,30,7-15%,3,0.252157545,0,0.2
20100603,32165,0,0,0,112002284,마장로33길,11200,2284,4109178,4,29,4,1,30,0-2%,1,0.252157545,0,0
20100603,32166,0,0,0,112002049,왕십리로33길,11200,2049,4109450,3,10,4,1,30,0-2%,1,0.189118158,0,0.8
20100603,32167,1,1,0,11200713,독서당로50길,11200,713,4109093,3,145,4,0,30,0-2%,1,0.189118158,0,0.2
20100422,32168,0,0,2,112001531,뚝섬로,11200,1531,3103010,3,6750,3,1,50,0-2%,1,0.189118158,0,0
20100701,32169,0,0,1,112001549,둘레15길,11200,1549,4109132,3,75,4,1,30,30-60%,5,0.189118158,0,0.2
20100603,32170,0,0,0,11200194,살곶이8길,11200,194,4109303,4,24,4,1,30,0-2%,1,0.252157545,0,0
20100603,32171,0,0,0,112001070,금호산2나길,11200,1070,4109070,4,158,4,0,30,15-30%,4,0.252157545,0,0.2
20100610,32172,0,0,0,112902102,한천로89길,11290,2102,4121729,2,11,4,2,30,2-7%,2,0.122073353,0,0
20100610,32173,0,0,0,112901470,화랑로19가길,11290,1470,4121758,9,137,4,0,30,15-30%,4,0.549330089,0,0
20100610,32174,0,0,0,112902103,장위로50길,11290,2103,4121593,2,68,4,1,30,7-15%,3,0.122073353,0,0
20100610,32175,0,0,0,112901471,돌곶이로27나길,11290,1471,4121051,5,15,4,1,30,2-7%,2,0.305183383,0,0.6
20090710,32176,1,0,0,11200367,아차산로,11200,367,3000002,6,12710,3,1,50,7-15%,3,0.378236317,0,0
20100422,32177,0,0,0,112001626,뚝섬로,11200,1626,3103010,2,6750,3,1,50,15-30%,4,0.126078772,0,0
20100603,32178,0,0,0,112002387,왕십리로11길,11200,2387,4109416,10,116,4,1,30,2-7%,2,0.630393862,0,0
20100603,32179,0,0,1,11200615,성덕정길,11200,615,4109340,10,19,4,2,30,0-2%,1,0.630393862,0,0.2
20100610,32180,2,0,0,112903745,성북로19길,11290,3745,4121331,4,137,4,0,30,0-2%,1,0.244146706,0,0.2
20100610,32181,0,0,1,112903748,성북로,11290,3748,3107008,6,27,3,1,50,2-7%,2,0.36622006,0,0.8
20100610,32182,0,0,0,112903750,성북로,11290,3750,3107008,7,24,3,1,50,15-30%,4,0.427256736,0,0.8
20100610,32183,2,0,0,112903751,성북로,11290,3751,3107008,2,67,3,1,50,15-30%,4,0.122073353,0,0.8
20181224,32184,0,0,0,112902674,고려대로7나길,11290,2674,4856590,2,217,4,1,30,2-7%,2,0.122073353,0,0.4
20181224,32185,0,0,0,112902675,고려대로7나길,11290,2675,4856590,2,217,4,1,30,0-2%,1,0.122073353,0,0.2
20100610,32186,0,0,2,112903277,종암로19길,11290,3277,4121660,6,104,4,1,30,0-2%,1,0.36622006,0,0
20100610,32200,0,0,0,112901199,장위로15길,11290,1199,4121553,3,32,4,2,30,2-7%,2,0.18311003,0,0
20100610,32201,2,0,0,112901208,화랑로37길,11290,1208,4121781,7,302,4,0,30,2-7%,2,0.427256736,0,0.4
20100610,32202,0,0,0,112901210,북악산로22길,11290,1210,4121236,2,18,4,2,30,7-15%,3,0.122073353,0,0.2
20100610,32203,10,2,3,112901212,동소문로8길,11290,1212,4121137,10,196,4,0,30,2-7%,2,0.610366766,0,0.8
20100520,32204,0,0,0,112901213,화랑로,11290,1213,3005046,6,8600,3,1,50,15-30%,4,0.36622006,20313,0.8
20100610,32205,0,0,0,112901214,삼양로9길,11290,1214,4121284,4,149,4,1,30,2-7%,2,0.244146706,0,0.8
20100610,32206,1,0,0,112901215,성북로10가길,11290,1215,4121316,2,10,4,1,30,2-7%,2,0.122073353,0,0.8
20100610,32207,0,0,0,112901217,돌곶이로3길,11290,1217,4121063,2,13,4,1,30,15-30%,4,0.122073353,0,0
20100610,32208,0,0,0,112902943,오패산로21길,11290,2943,4121441,5,29,4,1,30,15-30%,4,0.305183383,0,0
20100610,32209,2,0,3,112902944,오패산로21길,11290,2944,4121441,4,106,4,0,30,2-7%,2,0.244146706,0,0
20100603,32212,0,0,0,112001784,광나루로4나길,11200,1784,4109033,6,79,4,0,30,15-30%,4,0.378236317,0,0
20100603,32213,0,0,0,112002171,살곶이길,11200,2171,4109304,15,479,4,1,30,7-15%,3,0.945590792,0,0
20110331,32214,0,0,0,112002501,마조로12길,11200,2501,4109193,5,21,4,2,30,15-30%,4,0.315196931,0,0.8
20100603,32215,0,3,7,11200664,독서당로59다길,11200,664,4109104,3,243,4,0,30,0-2%,1,0.189118158,0,0.8
20100603,32216,0,0,0,112001691,왕십리로14길,11200,1691,4109422,8,43,4,1,30,2-7%,2,0.504315089,0,0
20100603,32217,0,0,0,112002198,독서당로62길,11200,2198,4109109,4,17,4,1,30,2-7%,2,0.252157545,0,0.8
20100603,32218,8,2,2,112001046,독서당로40길,11200,1046,4109085,4,440,4,0,30,2-7%,2,0.252157545,0,1
20100610,32219,0,0,0,112901472,한천로74길,11290,1472,4121711,2,48,4,1,30,0-2%,1,0.122073353,0,0
20100610,32220,0,0,0,112901474,한천로89길,11290,1474,4121729,3,18,4,1,30,7-15%,3,0.18311003,0,0.4
20100603,32221,0,0,0,11200864,동호로2길,11200,864,4109125,5,30,4,1,30,2-7%,2,0.315196931,0,0.8
20100701,32222,0,0,0,11200624,성수이로24길,11200,624,4109348,8,540,4,0,30,7-15%,3,0.504315089,0,0
20100603,32223,0,0,0,112002022,광나루로4나길,11200,2022,4109033,6,13,4,1,30,2-7%,2,0.378236317,0,0
20100603,32224,0,0,0,112001631,왕십리로24길,11200,1631,4109439,8,37,4,1,30,0-2%,1,0.504315089,0,0.2
20100603,32225,0,0,0,112001885,왕십리로13다길,11200,1885,4109420,4,138,4,0,30,2-7%,2,0.252157545,0,0
20100422,32226,5,0,3,112002375,난계로,11200,2375,3100018,8,2750,3,1,50,2-7%,2,0.504315089,0,0.2
20100603,32227,0,1,0,1120025,무학봉15길,11200,25,4109259,6,58,4,1,30,2-7%,2,0.378236317,0,0.4
20100603,32228,3,1,2,112001389,성덕정11길,11200,1389,4109324,4,227,4,0,30,0-2%,1,0.252157545,0,0.2
20100422,32229,2,0,0,112001712,독서당로,11200,1712,3005014,2,4400,3,1,50,0-2%,1,0.126078772,20304,0.6
20100701,32230,0,1,2,112002403,둘레15길,11200,2403,4109132,7,267,4,0,30,0-2%,1,0.441275703,0,0.2
20100603,32231,0,0,0,112002325,독서당로47길,11200,2325,4109091,4,9,4,1,30,0-2%,1,0.252157545,0,0.6
20100603,32232,0,0,0,11200983,청계천로10가길,11200,983,4109523,10,14,4,1,30,2-7%,2,0.630393862,0,0
20100603,32233,0,0,0,11200738,용답29길,11200,738,4109478,8,39,4,1,30,15-30%,4,0.504315089,0,0
