index,pk,RN,ROAD_LT,위험도,dan_lvl,code,name,name_eng,area
10495,11545390,독산로,3723,0.725,0.724965902,1118054,독산3동,Doksan 3-dong,978653.945
11065,115451119,문성로,2500,0.645,0.644766898,1118054,독산3동,Doksan 3-dong,978653.945
11323,11545256,독산로,3723,0.776,0.775991041,1118054,독산3동,Doksan 3-dong,978653.945
11927,116201820,문성로,2500,0.769,0.768723454,1118054,독산3동,Doksan 3-dong,978653.945
12639,11545592,독산로,3723,0.75,0.749656701,1118054,독산3동,Doksan 3-dong,978653.945
13032,1154535,독산로94가길,180,0.628,0.628204995,1118054,독산3동,Doksan 3-dong,978653.945
16204,11545658,시흥대로144길,279,0.637,0.636567527,1118054,독산3동,Doksan 3-dong,978653.945
16511,11545132,독산로54길,1574,0.652,0.651595535,1118054,독산3동,Doksan 3-dong,978653.945
19687,11545169,독산로,3723,1.009,1.008712876,1118054,독산3동,Doksan 3-dong,978653.945
19804,115451643,시흥대로146길,209,0.629,0.629278994,1118054,독산3동,Doksan 3-dong,978653.945
22556,11545884,가산로,1617,0.764,0.763634803,1118054,독산3동,Doksan 3-dong,978653.945
22824,11545648,독산로,3723,0.735,0.734538532,1118054,독산3동,Doksan 3-dong,978653.945
22963,11545366,독산로,3723,0.725,0.724965902,1118054,독산3동,Doksan 3-dong,978653.945
23385,11545207,독산로,3723,0.826,0.826239959,1118054,독산3동,Doksan 3-dong,978653.945
23501,11545649,가산로,1617,0.64,0.639685188,1118054,독산3동,Doksan 3-dong,978653.945
23514,11545342,독산로,3723,0.716,0.716333899,1118054,독산3동,Doksan 3-dong,978653.945
23761,11545912,남부순환로,32620,0.735,0.734906184,1118054,독산3동,Doksan 3-dong,978653.945
23793,115451471,시흥대로140길,291,0.637,0.636567527,1118054,독산3동,Doksan 3-dong,978653.945
23881,11545170,시흥대로,6846,0.792,0.791991839,1118054,독산3동,Doksan 3-dong,978653.945
24022,1154594,독산로96길,94,0.603,0.603128732,1118054,독산3동,Doksan 3-dong,978653.945
24101,11545532,독산로,3723,0.725,0.724965902,1118054,독산3동,Doksan 3-dong,978653.945
24235,115451225,독산로,3723,0.735,0.735411556,1118054,독산3동,Doksan 3-dong,978653.945
24332,11545346,독산로,3723,0.754,0.75419437,1118054,독산3동,Doksan 3-dong,978653.945
24844,115451792,문성로,2500,0.645,0.644766898,1118054,독산3동,Doksan 3-dong,978653.945
25444,11545283,독산로,3723,0.735,0.734538532,1118054,독산3동,Doksan 3-dong,978653.945
25449,11545228,독산로,3723,0.725,0.724965902,1118054,독산3동,Doksan 3-dong,978653.945
25948,115451627,시흥대로141길,79,0.75,0.750239162,1118054,독산3동,Doksan 3-dong,978653.945
26329,11545265,독산로,3723,0.725,0.724965902,1118054,독산3동,Doksan 3-dong,978653.945
57213,115306,남부순환로,32620,0.708,0.70843854,1118054,독산3동,Doksan 3-dong,978653.945
64816,116201767,남부순환로,7627,0.802,0.801771727,1118054,독산3동,Doksan 3-dong,978653.945
10180,11545751,독산로,3723,0.681,0.680931879,1118053,독산2동,Doksan 2-dong,596388.508
10361,115451510,독산로60길,31,0.7,0.699955836,1118053,독산2동,Doksan 2-dong,596388.508
10456,115451172,독산로68길,572,0.675,0.674521271,1118053,독산2동,Doksan 2-dong,596388.508
11387,1154515,범안로,12573,0.86,0.859654313,1118053,독산2동,Doksan 2-dong,596388.508
11393,11545201,범안로,12573,0.716,0.716333899,1118053,독산2동,Doksan 2-dong,596388.508
12747,115451558,독산로58라길,31,0.7,0.699955836,1118053,독산2동,Doksan 2-dong,596388.508
12748,115451559,독산로58나길,50,0.7,0.699955836,1118053,독산2동,Doksan 2-dong,596388.508
14115,11545425,독산로,3723,0.725,0.724965902,1118053,독산2동,Doksan 2-dong,596388.508
14290,115451724,독산로52길,39,0.7,0.699955836,1118053,독산2동,Doksan 2-dong,596388.508
15516,115451399,독산로58나길,44,0.68,0.680264913,1118053,독산2동,Doksan 2-dong,596388.508
16151,11545651,독산로,3723,0.744,0.744483929,1118053,독산2동,Doksan 2-dong,596388.508
16511,11545132,독산로54길,1574,0.652,0.651595535,1118053,독산2동,Doksan 2-dong,596388.508
17317,115451801,독산로58가길,35,0.7,0.699955836,1118053,독산2동,Doksan 2-dong,596388.508
19059,11545498,독산로,3723,0.754,0.75419437,1118053,독산2동,Doksan 2-dong,596388.508
19687,11545169,독산로,3723,1.009,1.008712876,1118053,독산2동,Doksan 2-dong,596388.508
22435,11545171,범안로,12573,0.974,0.974478603,1118053,독산2동,Doksan 2-dong,596388.508
22542,11545360,독산로,3723,0.716,0.716333899,1118053,독산2동,Doksan 2-dong,596388.508
22644,115451557,독산로58길,31,0.7,0.699955836,1118053,독산2동,Doksan 2-dong,596388.508
22648,115451475,독산로58가길,39,0.7,0.699955836,1118053,독산2동,Doksan 2-dong,596388.508
22763,115451250,독산로64다길,128,0.637,0.636567527,1118053,독산2동,Doksan 2-dong,596388.508
23416,11545358,범안로,12573,0.737,0.736535826,1118053,독산2동,Doksan 2-dong,596388.508
23881,11545170,시흥대로,6846,0.792,0.791991839,1118053,독산2동,Doksan 2-dong,596388.508
24802,115451799,독산로58가길,20,0.68,0.680264913,1118053,독산2동,Doksan 2-dong,596388.508
24845,115451798,독산로58가길,20,0.7,0.70025084,1118053,독산2동,Doksan 2-dong,596388.508
25495,115451534,독산로,3723,0.668,0.667957476,1118053,독산2동,Doksan 2-dong,596388.508
26073,115451800,독산로58가길,20,0.68,0.680264913,1118053,독산2동,Doksan 2-dong,596388.508
27062,11545652,독산로50길,50,0.858,0.857569229,1118053,독산2동,Doksan 2-dong,596388.508
22435,11545171,범안로,12573,0.974,0.974478603,1118052,독산1동,Doksan 1-dong,1957887.198
22556,11545884,가산로,1617,0.764,0.763634803,1118052,독산1동,Doksan 1-dong,1957887.198
22729,11545882,두산로,916,0.628,0.627946471,1118052,독산1동,Doksan 1-dong,1957887.198
22854,115451551,가산로,1617,0.697,0.697480716,1118052,독산1동,Doksan 1-dong,1957887.198
23656,11545881,두산로,107,0.657,0.657252153,1118052,독산1동,Doksan 1-dong,1957887.198
23761,11545912,남부순환로,32620,0.735,0.734906184,1118052,독산1동,Doksan 1-dong,1957887.198
23881,11545170,시흥대로,6846,0.792,0.791991839,1118052,독산1동,Doksan 1-dong,1957887.198
24021,11545827,벚꽃로,5740,0.962,0.962260876,1118052,독산1동,Doksan 1-dong,1957887.198
25948,115451627,시흥대로141길,79,0.75,0.750239162,1118052,독산1동,Doksan 1-dong,1957887.198
26128,115451808,가산로,1617,0.755,0.755468372,1118052,독산1동,Doksan 1-dong,1957887.198
26778,11545233,두산로,77,0.737,0.736535826,1118052,독산1동,Doksan 1-dong,1957887.198
27016,115451519,범안로17길,434,0.807,0.806681888,1118052,독산1동,Doksan 1-dong,1957887.198
27069,115451234,범안로,12573,0.784,0.783799724,1118052,독산1동,Doksan 1-dong,1957887.198
50311,1153031,시흥대로161길,399,0.753,0.753462556,1118052,독산1동,Doksan 1-dong,1957887.198
57213,115306,남부순환로,32620,0.708,0.70843854,1118052,독산1동,Doksan 1-dong,1957887.198
15520,115451406,가산디지털2로,130,0.674,0.673664679,1118051,가산동,Gasan-dong,2246870.395
15747,11545826,벚꽃로56길,1037,0.654,0.65447395,1118051,가산동,Gasan-dong,2246870.395
16032,115451215,가산디지털2로,118,0.725,0.724965902,1118051,가산동,Gasan-dong,2246870.395
17814,11545681,가산디지털2로,2010,0.828,0.828172188,1118051,가산동,Gasan-dong,2246870.395
17916,11545683,가산디지털1로,232,0.642,0.641913375,1118051,가산동,Gasan-dong,2246870.395
20407,115451473,가산디지털1로,231,0.642,0.642107476,1118051,가산동,Gasan-dong,2246870.395
22435,11545171,범안로,12573,0.974,0.974478603,1118051,가산동,Gasan-dong,2246870.395
22439,115451474,가산디지털2로,263,0.749,0.748898391,1118051,가산동,Gasan-dong,2246870.395
22520,11545682,가산디지털1로,2425,0.863,0.863268222,1118051,가산동,Gasan-dong,2246870.395
22556,11545884,가산로,1617,0.764,0.763634803,1118051,가산동,Gasan-dong,2246870.395
23521,115451630,가산디지털2로,114,0.725,0.724965902,1118051,가산동,Gasan-dong,2246870.395
23761,11545912,남부순환로,32620,0.735,0.734906184,1118051,가산동,Gasan-dong,2246870.395
24021,11545827,벚꽃로,5740,0.962,0.962260876,1118051,가산동,Gasan-dong,2246870.395
24119,11545621,가산디지털2로,109,0.681,0.680664403,1118051,가산동,Gasan-dong,2246870.395
24142,115451047,가산디지털1로,230,0.639,0.638963714,1118051,가산동,Gasan-dong,2246870.395
24371,115451449,가산디지털2로,64,0.701,0.701444297,1118051,가산동,Gasan-dong,2246870.395
24660,115451017,가산디지털2로,255,0.671,0.670933768,1118051,가산동,Gasan-dong,2246870.395
26437,115451450,가산디지털2로,36,0.72,0.719684954,1118051,가산동,Gasan-dong,2246870.395
50311,1153031,시흥대로161길,399,0.753,0.753462556,1118051,가산동,Gasan-dong,2246870.395
57213,115306,남부순환로,32620,0.708,0.70843854,1118051,가산동,Gasan-dong,2246870.395
62765,1153020,구로동로,2187,0.977,0.976679324,1118051,가산동,Gasan-dong,2246870.395
63214,1153014,가마산로,5898,0.829,0.829096365,1118051,가산동,Gasan-dong,2246870.395
3219,115302282,고척로22길,458,0.617,0.616636512,1117072,개봉1동,Gaebong 1-dong,1174800.664
4865,115301931,경서로,32,0.615,0.615437775,1117072,개봉1동,Gaebong 1-dong,1174800.664
7680,115302474,경인로35나길,29,0.716,0.716366156,1117072,개봉1동,Gaebong 1-dong,1174800.664
8183,115302466,고척로20길,46,0.649,0.648822468,1117072,개봉1동,Gaebong 1-dong,1174800.664
9035,115302429,개봉로23길,246,0.626,0.626231644,1117072,개봉1동,Gaebong 1-dong,1174800.664
52587,115302437,경인로,28004,0.636,0.635931273,1117072,개봉1동,Gaebong 1-dong,1174800.664
56001,115301831,경인로43길,614,0.672,0.672499376,1117072,개봉1동,Gaebong 1-dong,1174800.664
56386,115301691,고척로25길,74,0.746,0.746290325,1117072,개봉1동,Gaebong 1-dong,1174800.664
57213,115306,남부순환로,32620,0.708,0.70843854,1117072,개봉1동,Gaebong 1-dong,1174800.664
57283,115302148,고척로,63,0.631,0.631038317,1117072,개봉1동,Gaebong 1-dong,1174800.664
63165,115302307,고척로,31,0.633,0.633036538,1117072,개봉1동,Gaebong 1-dong,1174800.664
63481,1153011,개봉로,2216,0.884,0.884041966,1117072,개봉1동,Gaebong 1-dong,1174800.664
63610,1153018,고척로,2458,1.001,1.000544639,1117072,개봉1동,Gaebong 1-dong,1174800.664
63625,1153012,경인로,28004,0.792,0.791991839,1117072,개봉1동,Gaebong 1-dong,1174800.664
535,11530321,구로동로13길,36,0.67,0.669814121,1117071,구로2동,Guro 2-dong,1809745.231
536,11530322,구로동로11길,85,0.68,0.680377864,1117071,구로2동,Guro 2-dong,1809745.231
643,11530331,구로동로13길,48,0.68,0.680377864,1117071,구로2동,Guro 2-dong,1809745.231
804,11530344,구로동로7다길,31,0.649,0.648822468,1117071,구로2동,Guro 2-dong,1809745.231
806,11530346,구로동로,2187,0.669,0.669353282,1117071,구로2동,Guro 2-dong,1809745.231
809,11530350,구로동로,24,0.631,0.631038317,1117071,구로2동,Guro 2-dong,1809745.231
2309,11530290,구로동로17길,60,0.68,0.680377864,1117071,구로2동,Guro 2-dong,1809745.231
3273,115301118,구로중앙로39길,118,0.68,0.680377864,1117071,구로2동,Guro 2-dong,1809745.231
3426,11530328,구로동로13길,17,0.649,0.648822468,1117071,구로2동,Guro 2-dong,1809745.231
3435,11530223,구로동로25길,41,0.637,0.637178404,1117071,구로2동,Guro 2-dong,1809745.231
3562,11530305,구로동로17길,24,0.656,0.656406286,1117071,구로2동,Guro 2-dong,1809745.231
3565,11530307,구로동로17길,13,0.656,0.656406286,1117071,구로2동,Guro 2-dong,1809745.231
4028,11530794,구로동로38길,14,0.656,0.656406286,1117071,구로2동,Guro 2-dong,1809745.231
4132,11530284,구로동로17길,60,0.68,0.680377864,1117071,구로2동,Guro 2-dong,1809745.231
4867,11530721,가마산로11길,25,0.656,0.656406286,1117071,구로2동,Guro 2-dong,1809745.231
6729,11530806,구로동로42길,48,0.668,0.668006714,1117071,구로2동,Guro 2-dong,1809745.231
50522,11530287,구로동로17길,60,0.68,0.680377864,1117071,구로2동,Guro 2-dong,1809745.231
50667,11530488,구로동로,29,0.636,0.636034362,1117071,구로2동,Guro 2-dong,1809745.231
50668,11530489,구로동로,35,0.951,0.951246867,1117071,구로2동,Guro 2-dong,1809745.231
50934,11530280,구로동로,60,0.695,0.694818921,1117071,구로2동,Guro 2-dong,1809745.231
56321,11530289,구로동로17길,60,0.68,0.680377864,1117071,구로2동,Guro 2-dong,1809745.231
56506,11530296,구로동로17길,9,0.656,0.656406286,1117071,구로2동,Guro 2-dong,1809745.231
56507,11530297,구로동로15길,62,0.649,0.648822468,1117071,구로2동,Guro 2-dong,1809745.231
57144,115301108,경인로51길,789,0.808,0.807958665,1117071,구로2동,Guro 2-dong,1809745.231
57219,11530669,구로동로42길,426,0.863,0.862549304,1117071,구로2동,Guro 2-dong,1809745.231
57389,11530498,구로동로26길,61,0.649,0.648822468,1117071,구로2동,Guro 2-dong,1809745.231
61986,11530475,구로동로,87,0.697,0.697374325,1117071,구로2동,Guro 2-dong,1809745.231
62171,11530788,구로동로40길,31,0.649,0.648822468,1117071,구로2동,Guro 2-dong,1809745.231
62557,1153019,구로중앙로,2827,0.722,0.722144346,1117071,구로2동,Guro 2-dong,1809745.231
62765,1153020,구로동로,2187,0.977,0.976679324,1117071,구로2동,Guro 2-dong,1809745.231
62936,11530213,구로동로,35,0.695,0.694818921,1117071,구로2동,Guro 2-dong,1809745.231
62937,11530214,구로동로,38,0.634,0.634245725,1117071,구로2동,Guro 2-dong,1809745.231
62991,11530493,구로동로26길,37,0.649,0.648822468,1117071,구로2동,Guro 2-dong,1809745.231
63214,1153014,가마산로,5898,0.829,0.829096365,1117071,구로2동,Guro 2-dong,1809745.231
63217,115302691,구로동로42길,15,0.637,0.636548603,1117071,구로2동,Guro 2-dong,1809745.231
63396,11530219,구로동로23길,20,0.656,0.656406286,1117071,구로2동,Guro 2-dong,1809745.231
63400,11530291,구로동로15길,17,0.68,0.680377864,1117071,구로2동,Guro 2-dong,1809745.231
63401,11530316,구로동로11길,57,0.649,0.648822468,1117071,구로2동,Guro 2-dong,1809745.231
63483,1153015,구로중앙로27길,377,0.625,0.625090065,1117071,구로2동,Guro 2-dong,1809745.231
63625,1153012,경인로,28004,0.792,0.791991839,1117071,구로2동,Guro 2-dong,1809745.231
64000,11530942,새말로,1241,0.824,0.824373928,1117071,구로2동,Guro 2-dong,1809745.231
66940,11530256,구로동로21길,60,0.68,0.680377864,1117071,구로2동,Guro 2-dong,1809745.231
66941,11530259,구로동로21가길,44,0.68,0.680377864,1117071,구로2동,Guro 2-dong,1809745.231
67028,11530318,구로동로11길,59,0.649,0.648822468,1117071,구로2동,Guro 2-dong,1809745.231
67029,11530329,구로동로7길,37,0.649,0.648822468,1117071,구로2동,Guro 2-dong,1809745.231
667,11530361,구로동로7길,65,0.656,0.656406286,1117070,가리봉동,Garibong-dong,415059.798
794,11530343,구로동로7길,58,0.68,0.680377864,1117070,가리봉동,Garibong-dong,415059.798
795,115302610,우마1길,17,0.68,0.680377864,1117070,가리봉동,Garibong-dong,415059.798
801,115302613,우마1가길,31,0.649,0.648822468,1117070,가리봉동,Garibong-dong,415059.798
804,11530344,구로동로7다길,31,0.649,0.648822468,1117070,가리봉동,Garibong-dong,415059.798
1397,115302640,디지털로19길,15,0.649,0.648822468,1117070,가리봉동,Garibong-dong,415059.798
1468,11530268,구로동로7라길,25,0.649,0.648822468,1117070,가리봉동,Garibong-dong,415059.798
1495,115302636,우마3길,13,0.649,0.648822468,1117070,가리봉동,Garibong-dong,415059.798
1644,11530369,구로동로7나길,18,0.649,0.648822468,1117070,가리봉동,Garibong-dong,415059.798
1659,115302555,디지털로23길,10,0.656,0.656406286,1117070,가리봉동,Garibong-dong,415059.798
1811,115302570,구로동로7가길,17,0.68,0.680377864,1117070,가리봉동,Garibong-dong,415059.798
1818,115302571,구로동로7가길,60,0.68,0.680377864,1117070,가리봉동,Garibong-dong,415059.798
2708,115302558,디지털로21길,71,0.649,0.648822468,1117070,가리봉동,Garibong-dong,415059.798
2889,115302581,구로동로5길,21,0.67,0.669814121,1117070,가리봉동,Garibong-dong,415059.798
6539,115302517,우마길,23,0.68,0.680377864,1117070,가리봉동,Garibong-dong,415059.798
8473,115302663,구로동로,117,0.65,0.650079571,1117070,가리봉동,Garibong-dong,415059.798
22556,11545884,가산로,1617,0.764,0.763634803,1117070,가리봉동,Garibong-dong,415059.798
23761,11545912,남부순환로,32620,0.735,0.734906184,1117070,가리봉동,Garibong-dong,415059.798
50311,1153031,시흥대로161길,399,0.753,0.753462556,1117070,가리봉동,Garibong-dong,415059.798
56290,115302510,구로동로1길,115,0.762,0.761559209,1117070,가리봉동,Garibong-dong,415059.798
57213,115306,남부순환로,32620,0.708,0.70843854,1117070,가리봉동,Garibong-dong,415059.798
57278,11530377,구로동로7길,47,0.649,0.648822468,1117070,가리봉동,Garibong-dong,415059.798
62094,1153022,디지털로,4667,0.774,0.77432816,1117070,가리봉동,Garibong-dong,415059.798
62765,1153020,구로동로,2187,0.977,0.976679324,1117070,가리봉동,Garibong-dong,415059.798
63276,115302822,구로동로5길,12.511,0.665,0.664645427,1117070,가리봉동,Garibong-dong,415059.798
63277,115302823,구로동로7길,46.684,0.665,0.664645427,1117070,가리봉동,Garibong-dong,415059.798
63395,115302550,디지털로23길,48,0.649,0.648822468,1117070,가리봉동,Garibong-dong,415059.798
63401,11530316,구로동로11길,57,0.649,0.648822468,1117070,가리봉동,Garibong-dong,415059.798
66947,115302592,구로동로2길,34,0.649,0.648822468,1117070,가리봉동,Garibong-dong,415059.798
67029,11530329,구로동로7길,37,0.649,0.648822468,1117070,가리봉동,Garibong-dong,415059.798
67033,115302551,디지털로23길,11,0.656,0.656406286,1117070,가리봉동,Garibong-dong,415059.798
67144,115302600,구로동로2다길,14,0.649,0.648822468,1117070,가리봉동,Garibong-dong,415059.798
2111,115302091,부일로1길,190,0.68,0.680377864,1117069,수궁동,Sugung-dong,2684340.725
2885,115302093,부일로1다길,55,0.656,0.656406286,1117069,수궁동,Sugung-dong,2684340.725
3754,115301177,오리로,13947,0.607,0.606896287,1117069,수궁동,Sugung-dong,2684340.725
42175,11470421,신정로,3433,0.772,0.771550402,1117069,수궁동,Sugung-dong,2684340.725
54256,1153013,부일로,10029,0.814,0.814256756,1117069,수궁동,Sugung-dong,2684340.725
55989,115302280,부일로19길,50,0.68,0.680377864,1117069,수궁동,Sugung-dong,2684340.725
56065,115302057,부일로5길,72,0.665,0.664645427,1117069,수궁동,Sugung-dong,2684340.725
56137,115302060,부일로5길,40,0.656,0.656406286,1117069,수궁동,Sugung-dong,2684340.725
56642,115302045,부일로9길,104,0.63,0.630472733,1117069,수궁동,Sugung-dong,2684340.725
57175,115302176,경인로15나길,71,0.68,0.680377864,1117069,수궁동,Sugung-dong,2684340.725
57179,115302033,오리로21가길,20,0.656,0.656406286,1117069,수궁동,Sugung-dong,2684340.725
57191,115302177,부일로19길,59,0.68,0.680377864,1117069,수궁동,Sugung-dong,2684340.725
57257,115302041,오리로21가길,53,0.656,0.656406286,1117069,수궁동,Sugung-dong,2684340.725
63479,1153010,오리로,13947,0.952,0.952373995,1117069,수궁동,Sugung-dong,2684340.725
63625,1153012,경인로,28004,0.792,0.791991839,1117069,수궁동,Sugung-dong,2684340.725
66356,115302224,경인로15나길,95,0.68,0.680377864,1117069,수궁동,Sugung-dong,2684340.725
66797,115302229,부일로15길,448,0.7,0.700110147,1117069,수궁동,Sugung-dong,2684340.725
1091,115301547,오리로,13947,0.606,0.605824271,1117068,오류2동,Oryu 2-dong,4324900.281
1463,115301548,오리로,13947,0.689,0.689250734,1117068,오류2동,Oryu 2-dong,4324900.281
2438,115301551,오리로10길,27,0.62,0.61993135,1117068,오류2동,Oryu 2-dong,4324900.281
3633,115301182,개봉로1길,1178,0.611,0.610994331,1117068,오류2동,Oryu 2-dong,4324900.281
3640,115301184,오리로3길,149,0.66,0.659629226,1117068,오류2동,Oryu 2-dong,4324900.281
6133,115301133,광남로,1610,0.615,0.614598981,1117068,오류2동,Oryu 2-dong,4324900.281
6252,11530610,오류로,946,0.856,0.856245041,1117068,오류2동,Oryu 2-dong,4324900.281
6652,115301224,오류로8바길,37,0.665,0.664645427,1117068,오류2동,Oryu 2-dong,4324900.281
8175,115302463,연동로,3267,0.633,0.633036538,1117068,오류2동,Oryu 2-dong,4324900.281
56104,115301589,연동로,3267,0.633,0.633036538,1117068,오류2동,Oryu 2-dong,4324900.281
56561,115301032,연동로,3267,0.642,0.641530417,1117068,오류2동,Oryu 2-dong,4324900.281
56752,115301514,오리로13길,41,0.68,0.680377864,1117068,오류2동,Oryu 2-dong,4324900.281
56754,115301516,오리로13길,26,0.709,0.708753911,1117068,오류2동,Oryu 2-dong,4324900.281
56755,115301517,오리로13길,11,0.656,0.656406286,1117068,오류2동,Oryu 2-dong,4324900.281
56756,115301518,오리로13길,30,0.656,0.656406286,1117068,오류2동,Oryu 2-dong,4324900.281
56811,115301520,오리로11길,68.745,0.616,0.61628584,1117068,오류2동,Oryu 2-dong,4324900.281
56813,115302841,오리로,13947,0.757,0.756731179,1117068,오류2동,Oryu 2-dong,4324900.281
57127,115301509,오리로13길,24,0.68,0.680377864,1117068,오류2동,Oryu 2-dong,4324900.281
57132,115301512,오리로13가길,12,0.656,0.656406286,1117068,오류2동,Oryu 2-dong,4324900.281
57442,115301588,연동로,3267,0.708,0.707626888,1117068,오류2동,Oryu 2-dong,4324900.281
57513,115301502,경인로,28004,0.605,0.605343314,1117068,오류2동,Oryu 2-dong,4324900.281
57516,115301504,경인로6길,254,0.971,0.971386607,1117068,오류2동,Oryu 2-dong,4324900.281
62477,115301223,오류로8바길,23,0.67,0.669814121,1117068,오류2동,Oryu 2-dong,4324900.281
63223,115302439,서해안로,22436,0.775,0.775419197,1117068,오류2동,Oryu 2-dong,4324900.281
63479,1153010,오리로,13947,0.952,0.952373995,1117068,오류2동,Oryu 2-dong,4324900.281
63625,1153012,경인로,28004,0.792,0.791991839,1117068,오류2동,Oryu 2-dong,4324900.281
63662,115301231,오류로8바길,19,0.665,0.664645427,1117068,오류2동,Oryu 2-dong,4324900.281
66510,115301258,서해안로,22436,0.631,0.631038317,1117068,오류2동,Oryu 2-dong,4324900.281
662,115301419,경인로20가길,377,0.633,0.632754557,1117067,오류1동,Oryu 1-dong,707742.446
3219,115302282,고척로22길,458,0.617,0.616636512,1117067,오류1동,Oryu 1-dong,707742.446
5897,115302351,고척로16길,35,0.68,0.680377864,1117067,오류1동,Oryu 1-dong,707742.446
6252,11530610,오류로,946,0.856,0.856245041,1117067,오류1동,Oryu 1-dong,707742.446
7751,115302457,고척로8길,53,0.649,0.648822468,1117067,오류1동,Oryu 1-dong,707742.446
7910,115302401,경인로,28004,0.648,0.648224631,1117067,오류1동,Oryu 1-dong,707742.446
52587,115302437,경인로,28004,0.636,0.635931273,1117067,오류1동,Oryu 1-dong,707742.446
55985,115302216,경인로15길,165,0.68,0.680377864,1117067,오류1동,Oryu 1-dong,707742.446
56148,115302185,고척로3길,629,0.665,0.665472149,1117067,오류1동,Oryu 1-dong,707742.446
57153,115302440,경인로,28004,0.601,0.600948755,1117067,오류1동,Oryu 1-dong,707742.446
57175,115302176,경인로15나길,71,0.68,0.680377864,1117067,오류1동,Oryu 1-dong,707742.446
57191,115302177,부일로19길,59,0.68,0.680377864,1117067,오류1동,Oryu 1-dong,707742.446
57213,115306,남부순환로,32620,0.708,0.70843854,1117067,오류1동,Oryu 1-dong,707742.446
57283,115302148,고척로,63,0.631,0.631038317,1117067,오류1동,Oryu 1-dong,707742.446
57491,115302209,고척로,66,0.609,0.609112459,1117067,오류1동,Oryu 1-dong,707742.446
62406,115302378,경인로19가길,33,0.68,0.680377864,1117067,오류1동,Oryu 1-dong,707742.446
62487,115302369,경인로25길,31,0.68,0.680377864,1117067,오류1동,Oryu 1-dong,707742.446
62763,115302363,고척로16길,14,0.665,0.664645427,1117067,오류1동,Oryu 1-dong,707742.446
62939,115302379,경인로19길,25,0.68,0.680377864,1117067,오류1동,Oryu 1-dong,707742.446
63216,115302362,고척로16길,31,0.665,0.664645427,1117067,오류1동,Oryu 1-dong,707742.446
63454,115302368,경인로25길,17,0.68,0.680377864,1117067,오류1동,Oryu 1-dong,707742.446
63607,115302359,고척로16길,10,0.665,0.664645427,1117067,오류1동,Oryu 1-dong,707742.446
63610,1153018,고척로,2458,1.001,1.000544639,1117067,오류1동,Oryu 1-dong,707742.446
63625,1153012,경인로,28004,0.792,0.791991839,1117067,오류1동,Oryu 1-dong,707742.446
66356,115302224,경인로15나길,95,0.68,0.680377864,1117067,오류1동,Oryu 1-dong,707742.446
3633,115301182,개봉로1길,1178,0.611,0.610994331,1117065,개봉3동,Gaebong 3-dong,819310.432
57504,115301330,개봉로3길,62,0.716,0.716366156,1117065,개봉3동,Gaebong 3-dong,819310.432
63272,115301468,개봉로2길,253,0.602,0.601944433,1117065,개봉3동,Gaebong 3-dong,819310.432
63481,1153011,개봉로,2216,0.884,0.884041966,1117065,개봉3동,Gaebong 3-dong,819310.432
1643,115301410,개봉로17다길,46,0.68,0.680377864,1117064,개봉2동,Gaebong 2-dong,834199.531
57213,115306,남부순환로,32620,0.708,0.70843854,1117064,개봉2동,Gaebong 2-dong,834199.531
62037,115301213,개봉로19길,696,0.769,0.768536708,1117064,개봉2동,Gaebong 2-dong,834199.531
63272,115301468,개봉로2길,253,0.602,0.601944433,1117064,개봉2동,Gaebong 2-dong,834199.531
63481,1153011,개봉로,2216,0.884,0.884041966,1117064,개봉2동,Gaebong 2-dong,834199.531
4800,115301742,중앙로15길,51,0.735,0.734710834,1117062,고척2동,Gocheok 2-dong,1005863.044
5999,115301917,경인로35길,23,0.656,0.656406286,1117062,고척2동,Gocheok 2-dong,1005863.044
9049,115301804,고척로,73,0.645,0.644766898,1117062,고척2동,Gocheok 2-dong,1005863.044
34861,11470408,중앙로,3900,0.706,0.706037035,1117062,고척2동,Gocheok 2-dong,1005863.044
35081,11470409,목동남로,1140,0.616,0.615598595,1117062,고척2동,Gocheok 2-dong,1005863.044
43058,11470444,목동남로2길,181,0.696,0.695595689,1117062,고척2동,Gocheok 2-dong,1005863.044
56828,115301827,경서로11길,391,0.604,0.604322443,1117062,고척2동,Gocheok 2-dong,1005863.044
57027,115301800,경인로35길,168,0.695,0.694573019,1117062,고척2동,Gocheok 2-dong,1005863.044
57472,115301644,중앙로15길,909,0.766,0.765559019,1117062,고척2동,Gocheok 2-dong,1005863.044
63303,115301740,중앙로15길,22,0.656,0.656406286,1117062,고척2동,Gocheok 2-dong,1005863.044
63335,115301592,중앙로14길,428,0.673,0.673319683,1117062,고척2동,Gocheok 2-dong,1005863.044
63393,115301741,중앙로15길,30,0.739,0.738848854,1117062,고척2동,Gocheok 2-dong,1005863.044
63603,1153017,중앙로,3900,0.617,0.617432107,1117062,고척2동,Gocheok 2-dong,1005863.044
63610,1153018,고척로,2458,1.001,1.000544639,1117062,고척2동,Gocheok 2-dong,1005863.044
3283,115301938,고척로52길,45,0.656,0.656406286,1117061,고척1동,Gocheok 1-dong,1101407.983
3848,115301166,경서로1가길,24,0.68,0.680377864,1117061,고척1동,Gocheok 1-dong,1101407.983
3849,115301168,경서로1가길,12,0.68,0.680377864,1117061,고척1동,Gocheok 1-dong,1101407.983
4310,115301960,경서로5길,28,0.68,0.680377864,1117061,고척1동,Gocheok 1-dong,1101407.983
